id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label,is_closure_node,domain_analysis_end_year
transformer_foundation_models::https://openalex.org/W4385993476,2023,AI-driven disinformation: a framework for organizational preparation and response,transformer_foundation_models,Misinformation and Its Impacts,300466,0,,W4385993476,10.1108/jcom-09-2022-0113,43,Misinformation and Its Impacts,Misinformation and Its Impacts,0,2024
transformer_foundation_models::https://openalex.org/W3093721400,2021,When Being Unseen from mBERT is just the Beginning: Handling New Languages With Multilingual Language Models,transformer_foundation_models,Topic Modeling,300741,0,,W3093721400,10.18653/v1/2021.naacl-main.38,43,Topic Modeling,Topic Modeling,0,2024
transformer_foundation_models::https://openalex.org/W3193947338,2022,Validating daily social media macroscopes of emotions,transformer_foundation_models,Misinformation and Its Impacts,300466,0,,W3193947338,10.1038/s41598-022-14579-y,43,Misinformation and Its Impacts,Misinformation and Its Impacts,0,2024
transformer_foundation_models::https://openalex.org/W3113184484,2020,Imitating Interactive Intelligence,transformer_foundation_models,Multimodal Machine Learning Applications,300480,0,,W3113184484,10.48550/arxiv.2012.05672,43,Multimodal Machine Learning Applications,Multimodal Machine Learning Applications,0,2024
transformer_foundation_models::https://openalex.org/W3172170405,2021,Self-Attention Between Datapoints: Going Beyond Individual Input-Output Pairs in Deep Learning,transformer_foundation_models,Anomaly Detection Techniques and Applications,300057,0,,W3172170405,10.48550/arxiv.2106.02584,43,Anomaly Detection Techniques and Applications,Anomaly Detection Techniques and Applications,0,2024
transformer_foundation_models::https://openalex.org/W3181971757,2021,COVID-VIT: Classification of COVID-19 from CT chest images based on vision transformer models,transformer_foundation_models,COVID-19 diagnosis using AI,300113,0,,W3181971757,10.48550/arxiv.2107.01682,43,COVID-19 diagnosis using AI,COVID-19 diagnosis using AI,0,2024
transformer_foundation_models::https://openalex.org/W3199187245,2021,Compute and Energy Consumption Trends in Deep Learning Inference,transformer_foundation_models,Advanced Neural Network Applications,300032,0,,W3199187245,10.48550/arxiv.2109.05472,43,Advanced Neural Network Applications,Advanced Neural Network Applications,0,2024
transformer_foundation_models::https://openalex.org/W4324054705,2023,aeroBERT-Classifier: Classification of Aerospace Requirements Using BERT,transformer_foundation_models,Software Engineering Research,300688,0,,W4324054705,10.3390/aerospace10030279,42,Software Engineering Research,Software Engineering Research,0,2024
transformer_foundation_models::https://openalex.org/W4401889011,2024,Advances in the Neural Network Quantization: A Comprehensive Review,transformer_foundation_models,Advanced Neural Network Applications,300032,0,,W4401889011,10.3390/app14177445,42,Advanced Neural Network Applications,Advanced Neural Network Applications,0,2024
transformer_foundation_models::https://openalex.org/W3034214690,2021,Learning TSP Requires Rethinking Generalization,transformer_foundation_models,Machine Learning and Algorithms,300415,0,,W3034214690,10.4230/lipics.cp.2021.33,42,Machine Learning and Algorithms,Machine Learning and Algorithms,0,2024
transformer_foundation_models::https://openalex.org/W3174361912,2021,I-MAD: Interpretable malware detector using Galaxy Transformer,transformer_foundation_models,Advanced Malware Detection Techniques,300029,0,,W3174361912,10.1016/j.cose.2021.102371,42,Advanced Malware Detection Techniques,Advanced Malware Detection Techniques,0,2024
transformer_foundation_models::https://openalex.org/W3107969673,2020,Modifying Memories in Transformer Models,transformer_foundation_models,Topic Modeling,300741,0,,W3107969673,10.48550/arxiv.2012.00363,42,Topic Modeling,Topic Modeling,0,2024
transformer_foundation_models::https://openalex.org/W3112160422,2020,End-to-End Human Pose and Mesh Reconstruction with Transformers,transformer_foundation_models,Human Pose and Action Recognition,300351,0,,W3112160422,10.48550/arxiv.2012.09760,42,Human Pose and Action Recognition,Human Pose and Action Recognition,0,2024
transformer_foundation_models::https://openalex.org/W3150757911,2021,A Deep Transfer Learning Approach to Modeling Teacher Discourse in the Classroom,transformer_foundation_models,Online Learning and Analytics,300518,0,,W3150757911,10.1145/3448139.3448168,41,Online Learning and Analytics,Online Learning and Analytics,0,2024
transformer_foundation_models::https://openalex.org/W3201051343,2021,Examining embedded apparatuses of AI in Facebook and TikTok,transformer_foundation_models,Hate Speech and Cyberbullying Detection,300332,0,,W3201051343,10.1007/s00146-021-01270-5,41,Hate Speech and Cyberbullying Detection,Hate Speech and Cyberbullying Detection,0,2024
transformer_foundation_models::https://openalex.org/W4399835788,2024,"Examining AI competence, chatbot use and perceived autonomy as drivers of students' engagement in informal digital learning",transformer_foundation_models,Digital literacy in education,300204,0,,W4399835788,10.1108/jrit-05-2024-0136,41,Digital literacy in education,Digital literacy in education,0,2024
transformer_foundation_models::https://openalex.org/W3200593933,2021,Comprehensive analysis of embeddings and pre-training in NLP,transformer_foundation_models,Topic Modeling,300741,0,,W3200593933,10.1016/j.cosrev.2021.100433,41,Topic Modeling,Topic Modeling,0,2024
transformer_foundation_models::https://openalex.org/W3094024085,2020,Bootleg: Chasing the Tail with Self-Supervised Named Entity Disambiguation,transformer_foundation_models,Topic Modeling,300741,0,,W3094024085,10.48550/arxiv.2010.10363,41,Topic Modeling,Topic Modeling,0,2024
transformer_foundation_models::https://openalex.org/W3104196571,2020,Machine Generation and Detection of Arabic Manipulated and Fake News,transformer_foundation_models,Misinformation and Its Impacts,300466,0,,W3104196571,10.48550/arxiv.2011.03092,41,Misinformation and Its Impacts,Misinformation and Its Impacts,0,2024
transformer_foundation_models::https://openalex.org/W3141468933,2021,Deepfake Detection Scheme Based on Vision Transformer and Distillation,transformer_foundation_models,Digital Media Forensic Detection,300198,0,,W3141468933,10.48550/arxiv.2104.01353,41,Digital Media Forensic Detection,Digital Media Forensic Detection,0,2024
transformer_foundation_models::https://openalex.org/W3148330722,2021,Alignment of Language Agents,transformer_foundation_models,Topic Modeling,300741,0,,W3148330722,10.48550/arxiv.2103.14659,41,Topic Modeling,Topic Modeling,0,2024
transformer_foundation_models::https://openalex.org/W3177183540,2021,Refiner: Refining Self-attention for Vision Transformers,transformer_foundation_models,Advanced Neural Network Applications,300032,0,,W3177183540,10.48550/arxiv.2106.03714,41,Advanced Neural Network Applications,Advanced Neural Network Applications,0,2024
transformer_foundation_models::https://openalex.org/W3148437589,2021,From natural language processing to neural databases,transformer_foundation_models,Topic Modeling,300741,0,,W3148437589,10.14778/3447689.3447706,40,Topic Modeling,Topic Modeling,0,2024
transformer_foundation_models::https://openalex.org/W3193647133,2021,Natural Language Understanding with Privacy-Preserving BERT,transformer_foundation_models,Privacy-Preserving Technologies in Data,300592,0,,W3193647133,10.1145/3459637.3482281,40,Privacy-Preserving Technologies in Data,Privacy-Preserving Technologies in Data,0,2024
transformer_foundation_models::https://openalex.org/W3112525597,2020,Vilio: State-of-the-art Visio-Linguistic Models applied to Hateful Memes,transformer_foundation_models,Hate Speech and Cyberbullying Detection,300332,0,,W3112525597,10.48550/arxiv.2012.07788,40,Hate Speech and Cyberbullying Detection,Hate Speech and Cyberbullying Detection,0,2024
transformer_foundation_models::https://openalex.org/W3159309302,2021,Computer-Aided Design as Language,transformer_foundation_models,Handwritten Text Recognition Techniques,300331,0,,W3159309302,10.48550/arxiv.2105.02769,40,Handwritten Text Recognition Techniques,Handwritten Text Recognition Techniques,0,2024
transformer_foundation_models::https://openalex.org/W3217345456,2021,Vector Quantized Diffusion Model for Text-to-Image Synthesis,transformer_foundation_models,Generative Adversarial Networks and Image Synthesis,300298,0,,W3217345456,10.48550/arxiv.2111.14822,40,Generative Adversarial Networks and Image Synthesis,Generative Adversarial Networks and Image Synthesis,0,2024
