id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year,landmark_source
exoplanets::https://openalex.org/W2984630980,2019,Ionized calcium in the atmospheres of two ultra-hot exoplanets WASP-33b and KELT-9b,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2984630980,10.1051/0004-6361/201936396/pdf,94,79,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2118034971,2008,"WASP-10b: a 3M<sub><i>J</i></sub>, gas-giant planet transiting a late-type K star",exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2118034971,10.1111/j.1365-2966.2008.14164.x,93,34,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2122211235,2010,A possible signature of terrestrial planet formation in the chemical composition of solar analogs,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2122211235,10.1051/0004-6361/201014456,93,53,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2047986417,2013,On the radius of habitable planets,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2047986417,10.1051/0004-6361/201322293,93,45,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2114367424,2013,GARLIC — A general purpose atmospheric radiative transfer line-by-line infrared-microwave code: Implementation and evaluation,exoplanets,Atmospheric Science,39613796,39713796,0,,W2114367424,10.1016/j.jqsrt.2013.11.018,93,169,openalex_v3_query_core,0,,strict,Atmospheric Ozone and Climate,39613796,Atmospheric Ozone and Climate,Atmospheric Ozone and Climate,0,2025,
exoplanets::https://openalex.org/W2065486185,2014,The 55 Cancri planetary system: fully self-consistent N-body constraints and a dynamical analysis,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2065486185,10.1093/mnras/stu450,93,56,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2118259680,2005,Doppler follow-up of OGLE planetary transit candidates in Carina,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2118259680,10.1051/0004-6361:20052771,92,49,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W1929993612,2012,High-resolution imaging of young M-type stars of the solar neighbourhood: probing for companions down to the mass of Jupiter,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W1929993612,10.1051/0004-6361/201118223,92,75,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2608145888,2017,False Negatives for Remote Life Detection on Ocean-Bearing Planets: Lessons from the Early Earth,exoplanets,Astronomy and Astrophysics,37365710,37465710,0,,W2608145888,10.1089/ast.2016.1598,92,100,openalex_v3_query_core,0,,strict,Astro and Planetary Science,37365710,Astro and Planetary Science,Astro and Planetary Science,0,2025,
exoplanets::https://openalex.org/W2106752330,2010,Observational biases in determining extrasolar planet eccentricities in single-planet systems,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2106752330,10.1111/j.1365-2966.2010.17570.x,91,54,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2112467312,2010,Transiting exoplanets from the CoRoT space mission,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2112467312,10.1051/0004-6361/201014943,91,87,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2019473077,2007,The eccentricity-mass distribution of exoplanets: signatures ofdifferent formation mechanisms?,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2019473077,10.1051/0004-6361:20065726,90,64,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2093738058,2007,Detecting companions to extrasolar planets using mutual events,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2093738058,10.1051/0004-6361:20066111,90,18,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W4290706512,2012,The HARPS search for southern extra-solar planets,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W4290706512,10.1051/0004-6361/201219013,90,80,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W4292429139,2014,Performance of the VLT Planet Finder SPHERE,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W4292429139,10.1051/0004-6361/201424204,90,74,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2622257388,2017,"Three’s Company: An Additional Non-transiting Super-Earth in the Bright HD 3167 System, and Masses for All Three Planets",exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2622257388,10.3847/1538-3881/aa832d,90,161,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W4313436044,2022,The CARMENES search for exoplanets around M dwarfs,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W4313436044,10.1051/0004-6361/202244879,90,200,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W1860795851,2010,Transit timing variation in exoplanet WASP-3b★,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W1860795851,10.1111/j.1365-2966.2010.17099.x,89,63,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W1966055141,2012,Intra-pixel gain variations and high-precision photometry with the Infrared Array Camera (IRAC),exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W1966055141,10.1117/12.926947,89,18,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2022310957,2014,Grain opacity and the bulk composition of extrasolar planets,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2022310957,10.1051/0004-6361/201321479,89,121,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2626049285,2017,Stability of multiplanetary systems in star clusters,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2626049285,10.1093/mnras/stx1464,89,125,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W3034921233,2020,On the Potential of Silicon as a Building Block for Life,exoplanets,Plant Science,41862153,41962153,0,,W3034921233,10.3390/life10060084,89,273,openalex_v3_query_core,0,,strict,Silicon Effects in Agriculture,41862153,Silicon Effects in Agriculture,Silicon Effects in Agriculture,0,2025,
exoplanets::https://openalex.org/W3040529164,2020,Mantle redox state drives outgassing chemistry and atmospheric composition of rocky planets,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W3040529164,10.1038/s41598-020-67751-7,89,79,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2121166847,2004,Practical planet prospecting,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2121166847,10.1111/j.1365-2966.2004.07657.x,88,2,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W1997367171,2007,A <i>Spitzer</i> Search for Water in the Transiting Exoplanet HD 189733b,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W1997367171,10.1086/522792,88,32,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2099736075,2009,"Discovery and characterization of WASP-6b, an inflated sub-Jupiter mass planet transiting a solar-type star",exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2099736075,10.1051/0004-6361/200911749,88,56,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2111909250,2010,Realisation of a fully‐deterministic microlensing observing strategy for inferring planet populations,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2111909250,10.1002/asna.201011400,88,70,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W3103265921,2011,Tidal obliquity evolution of potentially habitable planets,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W3103265921,10.1051/0004-6361/201015809/pdf,88,105,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2005044076,2013,THE SEEDS DIRECT IMAGING SURVEY FOR PLANETS AND SCATTERED DUST EMISSION IN DEBRIS DISK SYSTEMS,exoplanets,Astronomy and Astrophysics,37383528,37483528,0,,W2005044076,10.1088/0004-637x/773/1/73,88,108,openalex_v3_query_core,0,,strict,Astrophysics and Star Formation Studies,37383528,Astrophysics and Star Formation Studies,Astrophysics and Star Formation Studies,0,2025,
exoplanets::https://openalex.org/W3021326079,2015,KELT-7b: A HOT JUPITER TRANSITING A BRIGHT<i>V</i>= 8.54 RAPIDLY ROTATING F-STAR,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W3021326079,10.1088/0004-6256/150/1/12,88,85,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W3090579466,2021,Exoplanets as Sub-GeV Dark Matter Detectors,exoplanets,Nuclear and High Energy Physics,39563230,39663230,0,,W3090579466,10.1103/physrevlett.126.161101,88,254,openalex_v3_query_core,0,,strict,Dark Matter and Cosmic Phenomena,39563230,Dark Matter and Cosmic Phenomena,Dark Matter and Cosmic Phenomena,0,2025,
exoplanets::https://openalex.org/W2077201747,2011,Properties of an Earth-Like Planet Orbiting a Sun-Like Star: Earth Observed by the EPOXI Mission,exoplanets,Astronomy and Astrophysics,37365710,37465710,0,,W2077201747,10.1089/ast.2011.0614,87,49,openalex_v3_query_core,0,,strict,Astro and Planetary Science,37365710,Astro and Planetary Science,Astro and Planetary Science,0,2025,
exoplanets::https://openalex.org/W1581598962,2015,"Miniature Exoplanet Radial Velocity Array I: design, commissioning, and early photometric results",exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W1581598962,10.1117/1.jatis.1.2.027002,87,91,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2202368580,2016,A SEARCH FOR WATER IN THE ATMOSPHERE OF HAT-P-26b USING LDSS-3C,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2202368580,10.3847/0004-637x/817/2/141,87,70,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W3154052373,2016,The Transiting Exoplanet Survey Satellite,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W3154052373,10.1117/12.2232071,87,65,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2594467206,2017,Two massive rocky planets transiting a K-dwarf 6.5 parsecs away,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2594467206,10.1038/s41550-017-0056,87,76,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
exoplanets::https://openalex.org/W2750046406,2017,The nature of solar brightness variations,exoplanets,Astronomy and Astrophysics,37314362,37414362,0,,W2750046406,10.1038/s41550-017-0217-y,87,56,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025,
