id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label
https://openalex.org/W36134138,1990,ΜΕΛΕΤΗ ΤΩΝ ΦΥΣΙΚΟΧΗΜΙΚΩΝ ΔΙΕΡΓΑΣΙΩΝ ΕΝΑΝΘΡΑΚΩΣΗΣ ΤΟΥ ΣΚΛΗΡΥΜΕΝΟΥ ΤΣΙΜΕΝΤΟΠΟΛΤΟΥΚΑΙ ΤΩΝ ΕΠΙΠΤΩΣΕΩΝ ΣΤΗΝ ΑΝΘΕΚΤΙΚΟΤΗΤΑ ΣΕ ΔΙΑΡΚΕΙΑ ΤΟΥ Ο...,graphene_2d_materials,Byzantine Studies and History,139,0,,W36134138,10.1039/d2na00146b,0,Byzantine Studies and History,Byzantine Studies and History
https://openalex.org/W37455315,1990,"Revistas latinoamericanas de arquitectura, construcción, planificación urbana y regional",graphene_2d_materials,Regional Development and Innovation,722,0,,W37455315,10.1186/s13065-023-00988-1,0,Regional Development and Innovation,Regional Development and Innovation
https://openalex.org/W35423737,1992,万能大口径削孔工法(BG工法)(施工材料の頁-180-),graphene_2d_materials,TiO2 Photocatalysis and Solar Cells,817,0,,W35423737,10.1039/d1ra01240a,0,TiO2 Photocatalysis and Solar Cells,TiO2 Photocatalysis and Solar Cells
https://openalex.org/W37925590,1992,"Les rélations diplomatiques franco-polonaises pendant la ""drôle de guerre""",graphene_2d_materials,French Historical and Cultural Studies,331,0,,W37925590,10.1038/s41598-023-46381-9,0,French Historical and Cultural Studies,French Historical and Cultural Studies
https://openalex.org/W39435004,1994,Notas sobre la evasión fiscal en la Renta de Aduanas,graphene_2d_materials,"Finance, Taxation, and Governance",317,0,,W39435004,10.1039/d4ra04558k,0,"Finance, Taxation, and Governance","Finance, Taxation, and Governance"
https://openalex.org/W27910889,1990,36. 腸間膜裂傷に起因する内ヘルニアによる外傷性イレウスの 1 例(第 24 回日本小児外科学会関東甲信越地方会),graphene_2d_materials,Organic Electronics and Photovoltaics,624,0,,W27910889,10.1038/srep38203,0,Organic Electronics and Photovoltaics,Organic Electronics and Photovoltaics
https://openalex.org/W36366183,1992,Modeling Late Quaternary discharge of the Mississippi River system,graphene_2d_materials,Geology and Paleoclimatology Research,358,0,,W36366183,10.3390/s22218485,0,Geology and Paleoclimatology Research,Geology and Paleoclimatology Research
https://openalex.org/W36605674,1992,Prime Ideals in Strongly Graded Rings by Polycyclic-by-finite Groups II,graphene_2d_materials,"Rings, Modules, and Algebras",734,0,,W36605674,10.1039/d2ra06862a,0,"Rings, Modules, and Algebras","Rings, Modules, and Algebras"
https://openalex.org/W38137966,1990,Qué puede enseñar la Psicología de la Música a los músicos,graphene_2d_materials,Diverse Music Education Insights,242,0,,W38137966,10.3390/microorganisms11122822,0,Diverse Music Education Insights,Diverse Music Education Insights
https://openalex.org/W36369187,1991,Il ruolo dell'identità nell'orientamento al pregiudizio o nella disponibilità alla solidarietà,graphene_2d_materials,Italian Social Issues and Migration,460,0,,W36369187,10.1038/s41598-022-20998-8,0,Italian Social Issues and Migration,Italian Social Issues and Migration
https://openalex.org/W31763915,1992,Robustness of survival estimates for radio-marked animals,graphene_2d_materials,Genetic and phenotypic traits in livestock,350,0,,W31763915,10.1103/physrevlett.123.180402,0,Genetic and phenotypic traits in livestock,Genetic and phenotypic traits in livestock
https://openalex.org/W181367208,1994,Problemi Inversi Relativi a FlussiComprimibili Rotazionali e non Viscosi,graphene_2d_materials,Aerospace Engineering and Control Systems,65,0,,W181367208,10.3389/fmolb.2016.00001,0,Aerospace Engineering and Control Systems,Aerospace Engineering and Control Systems
https://openalex.org/W32823978,1992,Optimum Tariffs in Vertical Product Differentiation,graphene_2d_materials,Global trade and economics,369,0,,W32823978,10.3390/mi11080775,0,Global trade and economics,Global trade and economics
https://openalex.org/W3021245245,1993,On the critical behaviour of (2 + 1)-dimensional QED,graphene_2d_materials,Quantum Information and Cryptography,701,0,,W3021245245,10.1051/epjconf/201713806005/pdf,0,Quantum Information and Cryptography,Quantum Information and Cryptography
https://openalex.org/W29247248,1992,"L'approccio della ""colivazione"" di Gerbner e alcuni aspetti del dibattitoche lo hanno seguito",graphene_2d_materials,"Philosophy, Science, and History",654,0,,W29247248,10.1038/s41467-017-02215-7,0,"Philosophy, Science, and History","Philosophy, Science, and History"
https://openalex.org/W1624107485,1991,Examination of the discharge mechanism of Li/CF(x) cells: Comparison of the electrochemical reduction mechanisms of PTFE and (CF(x))n by lithium,graphene_2d_materials,Advanced Battery Materials and Technologies,19,0,,W1624107485,,0,Advanced Battery Materials and Technologies,Advanced Battery Materials and Technologies
https://openalex.org/W37241541,1994,ヤムイモ〔山芋〕(太平洋諸島動植物シリーズ(4)),graphene_2d_materials,Energetic Materials and Combustion,292,0,,W37241541,10.3390/mi14050917,0,Energetic Materials and Combustion,Energetic Materials and Combustion
https://openalex.org/W35443068,1993,Finding and Keeping the Best: Three Years of Progress in Recruiting & Retaining Special Education Teachers.,graphene_2d_materials,Education Systems and Policy,260,0,,W35443068,10.1002/prot.26350,0,Education Systems and Policy,Education Systems and Policy
https://openalex.org/W34612038,1993,La fuerza de la oración,graphene_2d_materials,Social Sciences and Policies,762,0,,W34612038,10.1021/acsami.1c13989,0,Social Sciences and Policies,Social Sciences and Policies
https://openalex.org/W36133853,1990,La exoneración de responsabilidad en los supuestos de retraso en el contrato de pasaje marítimo ante la Ley General de Defensa de Consumidores y Usuarios,graphene_2d_materials,"Law, logistics, and international trade",476,0,,W36133853,10.1039/d0na00617c,0,"Law, logistics, and international trade","Law, logistics, and international trade"
https://openalex.org/W1653525139,1992,System related testing and analysis of FRECOPA,graphene_2d_materials,Spacecraft Design and Technology,772,0,,W1653525139,,0,Spacecraft Design and Technology,Spacecraft Design and Technology
https://openalex.org/W34713076,1992,Estudios sobre urbanismo: el texto refundido de la Ley sobre Régimen del Suelo y Ordenación Urbana,graphene_2d_materials,Administrative Law and Governance,15,0,,W34713076,10.3389/fdgth.2020.614670,0,Administrative Law and Governance,Administrative Law and Governance
https://openalex.org/W36670062,1992,Should ATM Security Be Legislated,graphene_2d_materials,Transport and Economic Policies,826,0,,W36670062,10.1002/smll.202207918,0,Transport and Economic Policies,Transport and Economic Policies
https://openalex.org/W30519019,1990,Hipertensión arterial crónica y embarazo. Análisis de estudios clínicos,graphene_2d_materials,"Birth, Development, and Health",126,0,,W30519019,10.2147/ijn.s179678,0,"Birth, Development, and Health","Birth, Development, and Health"
https://openalex.org/W23383368,1992,長良川下流右岸の落堀「勝賀池」の調査結果,graphene_2d_materials,Electrocatalysts for Energy Conversion,276,0,,W23383368,10.1038/srep01181,0,Electrocatalysts for Energy Conversion,Electrocatalysts for Energy Conversion
https://openalex.org/W32586021,1991,Las alteraciones renales en las leucosis agudas y tras el tratamiento quimioterapico,graphene_2d_materials,Acute Lymphoblastic Leukemia research,10,0,,W32586021,10.3390/s20123558,0,Acute Lymphoblastic Leukemia research,Acute Lymphoblastic Leukemia research
https://openalex.org/W28794493,1993,"Ajuste estructural en el Africa subsahariana, El",graphene_2d_materials,Economic and Social Development,258,0,,W28794493,10.1038/s41598-017-08122-7,0,Economic and Social Development,Economic and Social Development
https://openalex.org/W37765017,1992,The Work Ethic Game.,graphene_2d_materials,Ethics in Business and Education,305,0,,W37765017,10.3390/ph16091209,0,Ethics in Business and Education,Ethics in Business and Education
https://openalex.org/W846286944,1993,Cross-stiffened continuous fiber structures,graphene_2d_materials,Mechanical Behavior of Composites,523,0,,W846286944,,0,Mechanical Behavior of Composites,Mechanical Behavior of Composites
https://openalex.org/W38732651,1994,"Construcción jurídica en especial, sobre los nuevos procesos judiciales y su tratamiento comparativo con los antiguos: duración, extinción, resolución de los contratos arrendaticios con arreglo a la Ley 29/1994 de Arrendamientos Urbanos y su praxis",graphene_2d_materials,Comparative International Legal Studies,184,0,,W38732651,10.3390/polym16091182,0,Comparative International Legal Studies,Comparative International Legal Studies
https://openalex.org/W32999378,1993,Calidad de los trigos del Valle del Guadalquivir,graphene_2d_materials,Archaeological and Historical Studies,97,0,,W32999378,10.1038/s41598-020-73097-x,0,Archaeological and Historical Studies,Archaeological and Historical Studies
https://openalex.org/W1614696861,1993,Implementation of interconnect simulation tools in spice,graphene_2d_materials,Electromagnetic Simulation and Numerical Methods,283,0,,W1614696861,,0,Electromagnetic Simulation and Numerical Methods,Electromagnetic Simulation and Numerical Methods
https://openalex.org/W37490529,1992,Variations of quicksort combined with insertion sort,graphene_2d_materials,Advanced Algorithms and Applications,18,0,,W37490529,10.1002/smll.202304294,0,Advanced Algorithms and Applications,Advanced Algorithms and Applications
https://openalex.org/W3198271229,1994,The chemistry of platinum and ruthenium complexes containing a thiosulfonate ester ligans (-SO2SR),graphene_2d_materials,Organometallic Compounds Synthesis and Characterization,630,0,,W3198271229,,0,Organometallic Compounds Synthesis and Characterization,Organometallic Compounds Synthesis and Characterization
https://openalex.org/W21046088,1994,Nu ska vi prata matematik! - språkutvecklingens betydelse för döva/hörselskadade förskole- och grundskolebarns begreppsbildning inom det matematiska området.,graphene_2d_materials,Social and Educational Sciences,763,0,,W21046088,10.1007/s00216-010-4304-5,0,Social and Educational Sciences,Social and Educational Sciences
https://openalex.org/W2092831789,1996,Edge state in graphene ribbons: Nanometer size effect and edge shape dependence,graphene_2d_materials,Graphene research and applications,373,0,,W2092831789,10.1103/physrevb.54.17954,4312,Graphene research and applications,Graphene research and applications
https://openalex.org/W1966138251,1995,Importance of phase fluctuations in superconductors with small superfluid density,graphene_2d_materials,Physics of Superconductivity and Magnetism,661,0,,W1966138251,10.1038/374434a0,2084,Physics of Superconductivity and Magnetism,Physics of Superconductivity and Magnetism
https://openalex.org/W2061192414,1996,Powder x-ray diffraction of two-dimensional materials,graphene_2d_materials,X-ray Diffraction in Crystallography,859,0,,W2061192414,10.1063/1.361165,51,X-ray Diffraction in Crystallography,X-ray Diffraction in Crystallography
https://openalex.org/W1977883925,1999,DFT Calculations of Unpromoted and Promoted MoS2-Based Hydrodesulfurization Catalysts,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W1977883925,10.1006/jcat.1999.2598,421,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W1970670281,1998,MoS2 single sheet lubrication by molybdenum dithiocarbamate,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W1970670281,10.1016/s0301-679x(98)00094-2,298,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2094789248,1999,XPS investigation of preferential sputtering of S from MoS2 and determination of MoSx stoichiometry from Mo and S peak positions,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W2094789248,10.1016/s0169-4332(99)00253-6,458,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W1969925563,1997,XPS studies of MoS2 formation from ammonium tetrathiomolybdate solutions,graphene_2d_materials,Corrosion Behavior and Inhibition,206,0,,W1969925563,10.1016/s0257-8972(96)03186-6,299,Corrosion Behavior and Inhibition,Corrosion Behavior and Inhibition
https://openalex.org/W41117632,1996,MoS2 as microtubes,graphene_2d_materials,2D Materials and Applications,0,0,,W41117632,10.1063/1.118057,156,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2008302913,1996,Crystalline Ropes of Metallic Carbon Nanotubes,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2008302913,10.1126/science.273.5274.483,5539,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2022138945,1999,"Variable Dimensionality in the Uranium Fluoride/2-Methyl-Piperazine System:  Syntheses and Structures of UFO-5, -6, and -7; Zero-, One-, and Two-Dimensional Materials with Unprecedented Topologies",graphene_2d_materials,Chemical Synthesis and Characterization,158,0,,W2022138945,10.1021/ja983629z,60,Chemical Synthesis and Characterization,Chemical Synthesis and Characterization
